GS_ID,NAME,SOURCE,GS_SIZE,ORGANISM,DESCRIPTION,LINK,TYPE,MULTI_N,OLAP,COCO_V2,SIMILARITY_SCORE,pvalue,Rank,pFDR
WAG002273,Signaling by SCF-KIT,WikiPathway_2021,39,Homo sapiens,Signaling by SCF-KIT,https://www.wikipathways.org/index.php/Pathway:WP2713,P,1333,10,5720.970864,.0541391941391941391941391941391941391942,8.9294563579825e-05,205,0.016876672516587
WAG002798,White fat cell differentiation,WikiPathway_2021,32,Homo sapiens,White fat cell differentiation,https://www.wikipathways.org/index.php/Pathway:WP4149,P,1333,9,530.8506693,.0588269506084466714387974230493915533286,9.2884024315677e-05,206,0.017462196571347
WAG003020,Omega-3 / omega-6 fatty acid synthesis,WikiPathway_2021,14,Homo sapiens,Omega-3 / omega-6 fatty acid synthesis,https://www.wikipathways.org/index.php/Pathway:WP4723,P,1333,6,494.6804053,.0874415257286793810723281756027347966894,0.00010731432546018,207,0.020067778861054
WAG003075,CAMKK2 pathway,WikiPathway_2021,33,Homo sapiens,CAMKK2 pathway,https://www.wikipathways.org/index.php/Pathway:WP4874,P,1333,9,473.4561211,.0571214831679947959017726459586924703203,0.00011974071139294,208,0.022271772319087
WAG002202,Nanomaterial induced apoptosis,WikiPathway_2021,20,Homo sapiens,Nanomaterial induced apoptosis,https://www.wikipathways.org/index.php/Pathway:WP2507,P,1333,7,5482.303544,.0720114942528735632183908045977011494253,0.00012537850255459,209,0.023195022972598
WAG002727,Interconversion of nucleotide di- and triphosphates,WikiPathway_2021,27,Homo sapiens,Interconversion of nucleotide di- and triphosphates,https://www.wikipathways.org/index.php/Pathway:WP4059,P,1333,8,1876.043197,.0615531660692951015531660692951015531661,0.00015233861237346,210,0.028030304676716
WAG002395,Hepatocyte growth factor receptor signaling,WikiPathway_2021,34,Homo sapiens,Hepatocyte growth factor receptor signaling,https://www.wikipathways.org/index.php/Pathway:WP313,P,1333,9,5826.716097,.0555162837667255743499116384751325422873,0.00015267861118632,211,0.027940185847097
WAG002834,Type 2 papillary renal cell carcinoma,WikiPathway_2021,34,Homo sapiens,Type 2 papillary renal cell carcinoma,https://www.wikipathways.org/index.php/Pathway:WP4241,P,1333,9,841.3359503,.0555162837667255743499116384751325422873,0.00015267861118632,211,0.027787507235911
WAG003198,FOXP3 in COVID-19,WikiPathway_2021,15,Homo sapiens,FOXP3 in COVID-19,https://www.wikipathways.org/index.php/Pathway:WP5063,P,1333,6,2771.343244,.0817266187050359712230215827338129496403,0.00016768141232369,213,0.030350335630587
WAG002236,ATF6 (ATF6-alpha) activates chaperone genes,WikiPathway_2021,10,Homo sapiens,ATF6 (ATF6-alpha) activates chaperone genes,https://www.wikipathways.org/index.php/Pathway:WP2655,P,1333,5,1471.197674,.1014409221902017291066282420749279538905,0.00017485325965127,214,0.031473586737229
WAG003122,Galanin receptor pathway,WikiPathway_2021,21,Homo sapiens,Galanin receptor pathway,https://www.wikipathways.org/index.php/Pathway:WP4970,P,1333,7,502.4071979,.0686774386594853381208856971873129862358,0.0001763190981286,215,0.03156111856502
WAG002312,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,WikiPathway_2021,35,Homo sapiens,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,https://www.wikipathways.org/index.php/Pathway:WP2761,P,1333,9,4478.169423,.0540027580571019970376423719291077174523,0.00019269466981475,216,0.034299651227025
WAG003244,Sphingolipid metabolism in senescence,WikiPathway_2021,28,Homo sapiens,Sphingolipid metabolism in senescence,https://www.wikipathways.org/index.php/Pathway:WP5121,P,1333,8,567.5169055,.0594359420586579311050826636638173721656,0.00019995346822787,217,0.035391763876333
WAG002906,Synthesis of Lipoxins (LX),WikiPathway_2021,6,Homo sapiens,Synthesis of Lipoxins (LX),https://www.wikipathways.org/index.php/Pathway:WP4434,P,1333,4,135.9107791,.1344873181872821252554393556917898785911,0.00020204173878608,218,0.03555934602635
WAG003078,Host-pathogen interaction of human coronaviruses - MAPK signaling,WikiPathway_2021,36,Homo sapiens,Host-pathogen interaction of human coronaviruses - MAPK signaling,https://www.wikipathways.org/index.php/Pathway:WP4877,P,1333,9,3779.38246,.0525732666190135811293781272337383845604,0.00024088213332966,219,0.04215437333269
WAG002621,Regulation of apoptosis by parathyroid hormone-related protein,WikiPathway_2021,22,Homo sapiens,Regulation of apoptosis by parathyroid hormone-related protein,https://www.wikipathways.org/index.php/Pathway:WP3872,P,1333,7,728.7651541,.0656464138876199177706715395157606212882,0.00024244606604021,220,0.042185615490996
WAG002776,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,WikiPathway_2021,22,Homo sapiens,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,https://www.wikipathways.org/index.php/Pathway:WP4115,P,1333,7,360.1072832,.0656464138876199177706715395157606212882,0.00024244606604021,220,0.041943169424956
WAG003044,FGF23 signaling in hypophosphatemic rickets and related disorders,WikiPathway_2021,22,Homo sapiens,FGF23 signaling in hypophosphatemic rickets and related disorders,https://www.wikipathways.org/index.php/Pathway:WP4790,P,1333,7,545.6177486,.0656464138876199177706715395157606212882,0.00024244606604021,220,0.041700723358916
WAG003116,STING pathway in Kawasaki-like disease and COVID-19,WikiPathway_2021,22,Homo sapiens,STING pathway in Kawasaki-like disease and COVID-19,https://www.wikipathways.org/index.php/Pathway:WP4961,P,1333,7,1132.750628,.0656464138876199177706715395157606212882,0.00024244606604021,220,0.041458277292875
WAG003234,Familial hyperlipidemia type 4,WikiPathway_2021,22,Homo sapiens,Familial hyperlipidemia type 4,https://www.wikipathways.org/index.php/Pathway:WP5111,P,1333,7,1283.083586,.0656464138876199177706715395157606212882,0.00024244606604021,220,0.041215831226835
WAG003207,Role of immune system in pancreatic cancer,WikiPathway_2021,29,Homo sapiens,Role of immune system in pancreatic cancer,https://www.wikipathways.org/index.php/Pathway:WP5078,P,1333,8,816.9023371,.0574646774034186345222804070743997628693,0.00025887964298062,225,0.043750659663725
WAG002787,Triglyceride metabolism,WikiPathway_2021,37,Homo sapiens,Triglyceride metabolism,https://www.wikipathways.org/index.php/Pathway:WP4131,P,1333,9,206.5603522,.0512209959155296775875554010602242113496,0.00029843089266164,226,0.050136389967155
WAG002871,Neovascularisation processes,WikiPathway_2021,37,Homo sapiens,Neovascularisation processes,https://www.wikipathways.org/index.php/Pathway:WP4331,P,1333,9,1786.075211,.0512209959155296775875554010602242113496,0.00029843089266164,226,0.049837959074493
WAG003061,Influence of laminopathies on Wnt signaling,WikiPathway_2021,37,Homo sapiens,Influence of laminopathies on Wnt signaling,https://www.wikipathways.org/index.php/Pathway:WP4844,P,1333,9,425.303412,.0512209959155296775875554010602242113496,0.00029843089266164,226,0.049539528181832
WAG002425,RHO GTPases activate IQGAPs,WikiPathway_2021,11,Homo sapiens,RHO GTPases activate IQGAPs,https://www.wikipathways.org/index.php/Pathway:WP3330,P,1333,5,935.3605828,.0923494942220185288244344780174812583887,0.00030052858730232,229,0.049587216904883
WAG003150,Cell recruitment (pro-inflammatory response),WikiPathway_2021,23,Homo sapiens,Cell recruitment (pro-inflammatory response),https://www.wikipathways.org/index.php/Pathway:WP4998,P,1333,7,514.8554052,.0628788942450195784777148562424923168125,0.00032674331050318,230,0.053585902922521
WAG002564,Mitochondrial long chain fatty acid beta-oxidation,WikiPathway_2021,17,Homo sapiens,Mitochondrial long chain fatty acid beta-oxidation,https://www.wikipathways.org/index.php/Pathway:WP368,P,1333,6,1781.804046,.0723136127204296528100816171184505434094,0.00036443168304505,231,0.059402364336344
WAG003053,Glycosaminoglycan degradation,WikiPathway_2021,17,Homo sapiens,Glycosaminoglycan degradation,https://www.wikipathways.org/index.php/Pathway:WP4815,P,1333,6,744.4924334,.0723136127204296528100816171184505434094,0.00036443168304505,231,0.059037932653299
WAG003141,FOXO-mediated transcription of cell cycle genes,WikiPathway_2021,17,Homo sapiens,FOXO-mediated transcription of cell cycle genes,https://www.wikipathways.org/index.php/Pathway:WP4989,P,1333,6,1194.716766,.0723136127204296528100816171184505434094,0.00036443168304505,231,0.058673500970254
WAG002857,Statin inhibition of cholesterol production,WikiPathway_2021,31,Homo sapiens,Statin inhibition of cholesterol production,https://www.wikipathways.org/index.php/Pathway:WP430,P,1333,8,3878.459573,.0539035259888701595585009351836885491953,0.00041822393440348,234,0.066915829504557
WAG002629,Nanomaterial-induced inflammasome activation,WikiPathway_2021,7,Homo sapiens,Nanomaterial-induced inflammasome activation,https://www.wikipathways.org/index.php/Pathway:WP3890,P,1333,4,367.8049947,.1154392831393552374085899680708620867237,0.00044195764914091,235,0.070271266213405
WAG002650,WikiPathways Academy: fig-met-1-fourth,WikiPathway_2021,7,Homo sapiens,WikiPathways Academy: fig-met-1-fourth,https://www.wikipathways.org/index.php/Pathway:WP3921,P,1333,4,261.0072435,.1154392831393552374085899680708620867237,0.00044195764914091,235,0.069829308564264
WAG001977,Alanine and aspartate metabolism,WikiPathway_2021,12,Homo sapiens,Alanine and aspartate metabolism,https://www.wikipathways.org/index.php/Pathway:WP106,P,1333,5,1470.608737,.0847732181425485961123110151187904967602,0.00048299091723746,237,0.075829574006281
WAG002205,Nanoparticle triggered regulated necrosis,WikiPathway_2021,12,Homo sapiens,Nanoparticle triggered regulated necrosis,https://www.wikipathways.org/index.php/Pathway:WP2513,P,1333,5,1512.706247,.0847732181425485961123110151187904967602,0.00048299091723746,237,0.075346583089043
WAG002283,Alpha-linolenic (omega-3) and linoleic (omega-6) acid metabolism,WikiPathway_2021,12,Homo sapiens,Alpha-linolenic (omega-3) and linoleic (omega-6) acid metabolism,https://www.wikipathways.org/index.php/Pathway:WP2724,P,1333,5,248.3365469,.0847732181425485961123110151187904967602,0.00048299091723746,237,0.074863592171806
WAG002994,Aerobic glycolysis - augmented,WikiPathway_2021,12,Homo sapiens,Aerobic glycolysis - augmented,https://www.wikipathways.org/index.php/Pathway:WP4628,P,1333,5,2748.889096,.0847732181425485961123110151187904967602,0.00048299091723746,237,0.074380601254568
WAG002995,Aerobic glycolysis,WikiPathway_2021,12,Homo sapiens,Aerobic glycolysis,https://www.wikipathways.org/index.php/Pathway:WP4629,P,1333,5,2748.889096,.0847732181425485961123110151187904967602,0.00048299091723746,237,0.073897610337331
WAG002625,MYD88 distinct input-output pathway,WikiPathway_2021,18,Homo sapiens,MYD88 distinct input-output pathway,https://www.wikipathways.org/index.php/Pathway:WP3877,P,1333,6,2867.376635,.0683914241226494190921068391424122649419,0.00051248823136948,242,0.07789821116816
WAG002097,Signal amplification,WikiPathway_2021,32,Homo sapiens,Signal amplification,https://www.wikipathways.org/index.php/Pathway:WP1908,P,1333,8,6870.033346,.0522898032200357781753130590339892665474,0.00052280040341958,243,0.078942860916356
WAG002018,Eicosanoid synthesis,WikiPathway_2021,25,Homo sapiens,Eicosanoid synthesis,https://www.wikipathways.org/index.php/Pathway:WP167,P,1333,7,1173.51222,.0580078881319469343850842595912513445679,0.00056312134094206,244,0.08446820114131
WAG002050,GPVI-mediated activation cascade,WikiPathway_2021,33,Homo sapiens,GPVI-mediated activation cascade,https://www.wikipathways.org/index.php/Pathway:WP1826,P,1333,8,6542.84686,.0507738327480816751203017297437898296268,0.00064698987641243,245,0.096401491585452
WAG002193,Alpha 6 beta 4 signaling pathway,WikiPathway_2021,33,Homo sapiens,Alpha 6 beta 4 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP244,P,1333,8,5844.015918,.0507738327480816751203017297437898296268,0.00064698987641243,245,0.095754501709039
WAG002263,DAP12 interactions,WikiPathway_2021,33,Homo sapiens,DAP12 interactions,https://www.wikipathways.org/index.php/Pathway:WP2694,P,1333,8,2788.622455,.0507738327480816751203017297437898296268,0.00064698987641243,245,0.095107511832627
WAG002454,RHO GTPases activate CIT,WikiPathway_2021,19,Homo sapiens,RHO GTPases activate CIT,https://www.wikipathways.org/index.php/Pathway:WP3376,P,1333,6,842.4504731,.0648820326678765880217785843920145190563,0.00070221483848482,248,0.10252336641878
WAG002712,Nucleotide metabolism,WikiPathway_2021,19,Homo sapiens,Nucleotide metabolism,https://www.wikipathways.org/index.php/Pathway:WP404,P,1333,6,453.5466851,.0648820326678765880217785843920145190563,0.00070221483848482,248,0.1018211515803
WAG003246,Mitochondrial fatty acid oxidation disorders,WikiPathway_2021,19,Homo sapiens,Mitochondrial fatty acid oxidation disorders,https://www.wikipathways.org/index.php/Pathway:WP5123,P,1333,6,1891.286347,.0648820326678765880217785843920145190563,0.00070221483848482,248,0.10111893674181
WAG002215,Polycystic kidney disease pathway,WikiPathway_2021,26,Homo sapiens,Polycystic kidney disease pathway,https://www.wikipathways.org/index.php/Pathway:WP2571,P,1333,7,1642.425618,.0558533223049352081610146126275158533223,0.0007224428228321,251,0.10330932366499
WAG002903,Integrin signaling,WikiPathway_2021,26,Homo sapiens,Integrin signaling,https://www.wikipathways.org/index.php/Pathway:WP4431,P,1333,7,2389.00305,.0558533223049352081610146126275158533223,0.0007224428228321,251,0.10258688084216
WAG002930,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",WikiPathway_2021,26,Homo sapiens,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",https://www.wikipathways.org/index.php/Pathway:WP4459,P,1333,7,2017.754816,.0558533223049352081610146126275158533223,0.0007224428228321,251,0.10186443801933
WAG002299,Erythrocytes take up carbon dioxide and release oxygen,WikiPathway_2021,13,Homo sapiens,Erythrocytes take up carbon dioxide and release oxygen,https://www.wikipathways.org/index.php/Pathway:WP2744,P,1333,5,106.4294653,.0783624436017383120657679851634511584134,0.00073580315002542,254,0.10301244100356
WAG002624,BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation,WikiPathway_2021,13,Homo sapiens,BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation,https://www.wikipathways.org/index.php/Pathway:WP3876,P,1333,5,250.9110618,.0783624436017383120657679851634511584134,0.00073580315002542,254,0.10227663785353
WAG002716,Receptor-type tyrosine-protein phosphatases,WikiPathway_2021,13,Homo sapiens,Receptor-type tyrosine-protein phosphatases,https://www.wikipathways.org/index.php/Pathway:WP4046,P,1333,5,29.05602923,.0783624436017383120657679851634511584134,0.00073580315002542,254,0.10154083470351
WAG002818,Transcriptional cascade regulating adipogenesis,WikiPathway_2021,13,Homo sapiens,Transcriptional cascade regulating adipogenesis,https://www.wikipathways.org/index.php/Pathway:WP4211,P,1333,5,598.9972476,.0783624436017383120657679851634511584134,0.00073580315002542,254,0.10080503155348
WAG003233,Familial hyperlipidemia type 3,WikiPathway_2021,13,Homo sapiens,Familial hyperlipidemia type 3,https://www.wikipathways.org/index.php/Pathway:WP5110,P,1333,5,2904.458382,.0783624436017383120657679851634511584134,0.00073580315002542,254,0.10006922840346
WAG003086,LDLRAD4 and what we know about it,WikiPathway_2021,8,Homo sapiens,LDLRAD4 and what we know about it,https://www.wikipathways.org/index.php/Pathway:WP4904,P,1333,4,97.76654116,.1011531531531531531531531531531531531532,0.00082865311674751,259,0.11186817076091
WAG002306,ATF4 activates genes in response to endoplasmic reticulum  stress,WikiPathway_2021,27,Homo sapiens,ATF4 activates genes in response to endoplasmic reticulum  stress,https://www.wikipathways.org/index.php/Pathway:WP2753,P,1333,7,1667.866633,.0538583011531775415687991825576920524968,0.00091436236587395,260,0.12252455702711
WAG002649,WikiPathways Academy: fig-met-1-third,WikiPathway_2021,4,Homo sapiens,WikiPathways Academy: fig-met-1-third,https://www.wikipathways.org/index.php/Pathway:WP3920,P,1333,3,226.4523678,.1508658008658008658008658008658008658009,0.00091897043446372,261,0.12222306778368
WAG002545,Imatinib and chronic myeloid leukemia,WikiPathway_2021,20,Homo sapiens,Imatinib and chronic myeloid leukemia,https://www.wikipathways.org/index.php/Pathway:WP3640,P,1333,6,428.7164433,.0617235188509874326750448833034111310592,0.00094047480370104,262,0.12414267408854
WAG003257,Hypertrophy model,WikiPathway_2021,20,Homo sapiens,Hypertrophy model,https://www.wikipathways.org/index.php/Pathway:WP516,P,1333,6,131.4859632,.0617235188509874326750448833034111310592,0.00094047480370104,262,0.12320219928484
WAG003021,Omega-9 fatty acid synthesis,WikiPathway_2021,14,Homo sapiens,Omega-9 fatty acid synthesis,https://www.wikipathways.org/index.php/Pathway:WP4724,P,1333,5,747.4519717,.0728674203494347379239465570400822199383,0.0010730397941772,264,0.13949517324304
WAG003173,RIPK1-mediated regulated necrosis,WikiPathway_2021,28,Homo sapiens,RIPK1-mediated regulated necrosis,https://www.wikipathways.org/index.php/Pathway:WP5022,P,1333,7,2240.29769,.0520057306590257879656160458452722063037,0.0011429770713642,265,0.14744404220598
WAG003217,Interactions of natural killer cells in pancreatic cancer,WikiPathway_2021,28,Homo sapiens,Interactions of natural killer cells in pancreatic cancer,https://www.wikipathways.org/index.php/Pathway:WP5092,P,1333,7,459.490544,.0520057306590257879656160458452722063037,0.0011429770713642,265,0.14630106513462
WAG003070,Host-pathogen interaction of human coronaviruses - apoptosis,WikiPathway_2021,21,Homo sapiens,Host-pathogen interaction of human coronaviruses - apoptosis,https://www.wikipathways.org/index.php/Pathway:WP4864,P,1333,6,4519.137987,.0588657573582196697774587221823402727925,0.0012343824793881,267,0.15676657488229
WAG003039,Somitogenesis in the context of spondylocostal dysostosis,WikiPathway_2021,9,Homo sapiens,Somitogenesis in the context of spondylocostal dysostosis,https://www.wikipathways.org/index.php/Pathway:WP4785,P,1333,4,1033.005531,.0900416266410502721741914825488312520013,0.0013983205383315,268,0.17618838782977
WAG003137,Lipophagy,WikiPathway_2021,9,Homo sapiens,Lipophagy,https://www.wikipathways.org/index.php/Pathway:WP4985,P,1333,4,780.9671644,.0900416266410502721741914825488312520013,0.0013983205383315,268,0.17479006729144
WAG002683,PDGFR-beta pathway,WikiPathway_2021,29,Homo sapiens,PDGFR-beta pathway,https://www.wikipathways.org/index.php/Pathway:WP3972,P,1333,7,4729.815529,.0502808746002938380433843228761559070089,0.001412513542078,270,0.17515167921767
WAG002391,Transcriptional activation by NRF2 in response to phytochemicals,WikiPathway_2021,15,Homo sapiens,Transcriptional activation by NRF2 in response to phytochemicals,https://www.wikipathways.org/index.php/Pathway:WP3,P,1333,5,702.9769938,.0681049982020855807263574253865516001439,0.0015089508438716,271,0.1856009537962
WAG002445,Caspase activation via death receptors in the presence of ligand,WikiPathway_2021,15,Homo sapiens,Caspase activation via death receptors in the presence of ligand,https://www.wikipathways.org/index.php/Pathway:WP3358,P,1333,5,2109.708564,.0681049982020855807263574253865516001439,0.0015089508438716,271,0.18409200295233
WAG002674,GPR40 pathway,WikiPathway_2021,15,Homo sapiens,GPR40 pathway,https://www.wikipathways.org/index.php/Pathway:WP3958,P,1333,5,2047.696388,.0681049982020855807263574253865516001439,0.0015089508438716,271,0.18258305210846
WAG002989,Biomarkers for pyrimidine metabolism disorders,WikiPathway_2021,15,Homo sapiens,Biomarkers for pyrimidine metabolism disorders,https://www.wikipathways.org/index.php/Pathway:WP4584,P,1333,5,369.9334203,.0681049982020855807263574253865516001439,0.0015089508438716,271,0.18107410126459
WAG003235,Familial hyperlipidemia type 5,WikiPathway_2021,15,Homo sapiens,Familial hyperlipidemia type 5,https://www.wikipathways.org/index.php/Pathway:WP5112,P,1333,5,2070.170264,.0681049982020855807263574253865516001439,0.0015089508438716,271,0.17956515042072
WAG002427,RAF-independent MAPK1/3 activation,WikiPathway_2021,22,Homo sapiens,RAF-independent MAPK1/3 activation,https://www.wikipathways.org/index.php/Pathway:WP3332,P,1333,6,1310.061456,.0562677365691359232801643996477150406106,0.0015912057552661,276,0.1877622791214
WAG002858,Extracellular vesicles in the crosstalk of cardiac cells,WikiPathway_2021,22,Homo sapiens,Extracellular vesicles in the crosstalk of cardiac cells,https://www.wikipathways.org/index.php/Pathway:WP4300,P,1333,6,609.697881,.0562677365691359232801643996477150406106,0.0015912057552661,276,0.18617107336613
WAG003035,PKC-gamma calcium signaling pathway in ataxia,WikiPathway_2021,22,Homo sapiens,PKC-gamma calcium signaling pathway in ataxia,https://www.wikipathways.org/index.php/Pathway:WP4760,P,1333,6,905.1131886,.0562677365691359232801643996477150406106,0.0015912057552661,276,0.18457986761086
WAG003228,Progeria-associated lipodystrophy,WikiPathway_2021,22,Homo sapiens,Progeria-associated lipodystrophy,https://www.wikipathways.org/index.php/Pathway:WP5103,P,1333,6,267.1916444,.0562677365691359232801643996477150406106,0.0015912057552661,276,0.1829886618556
WAG002844,Glycolysis pathway D (2),WikiPathway_2021,23,Homo sapiens,Glycolysis pathway D (2),https://www.wikipathways.org/index.php/Pathway:WP4277,P,1333,6,2655.873746,.0538955773189445449441706693281766577257,0.0020182664233881,280,0.23008237226624
WAG002929,Signaling by Erythropoietin,WikiPathway_2021,23,Homo sapiens,Signaling by Erythropoietin,https://www.wikipathways.org/index.php/Pathway:WP4458,P,1333,6,5080.063687,.0538955773189445449441706693281766577257,0.0020182664233881,280,0.22806410584285
WAG003190,RHOBTB GTPase Cycle,WikiPathway_2021,16,Homo sapiens,RHOBTB GTPase Cycle,https://www.wikipathways.org/index.php/Pathway:WP5047,P,1333,5,335.867412,.0639378145219266714593817397555715312725,0.0020576416413246,282,0.23045586382835
WAG003232,Familial hyperlipidemia type 2,WikiPathway_2021,16,Homo sapiens,Familial hyperlipidemia type 2,https://www.wikipathways.org/index.php/Pathway:WP5109,P,1333,5,1610.622584,.0639378145219266714593817397555715312725,0.0020576416413246,282,0.22839822218703
WAG002011,Folate-alcohol and cancer pathway hypotheses,WikiPathway_2021,10,Homo sapiens,Folate-alcohol and cancer pathway hypotheses,https://www.wikipathways.org/index.php/Pathway:WP1589,P,1333,4,136.7340513,.0811523226503420957868203096867122794382,0.0021848231808431,284,0.24033054989274
WAG002526,Lipid particles composition,WikiPathway_2021,10,Homo sapiens,Lipid particles composition,https://www.wikipathways.org/index.php/Pathway:WP3601,P,1333,4,3970.290968,.0811523226503420957868203096867122794382,0.0021848231808431,284,0.2381457267119
WAG002713,Other interleukin signaling,WikiPathway_2021,24,Homo sapiens,Other interleukin signaling,https://www.wikipathways.org/index.php/Pathway:WP4041,P,1333,6,220.183846,.0517210469702402294729293653639297239154,0.0025228406323664,286,0.27246678829557
WAG003022,Sphingolipid metabolism overview,WikiPathway_2021,24,Homo sapiens,Sphingolipid metabolism overview,https://www.wikipathways.org/index.php/Pathway:WP4725,P,1333,6,1065.829293,.0517210469702402294729293653639297239154,0.0025228406323664,286,0.2699439476632
WAG002115,Unfolded Protein Response (UPR),WikiPathway_2021,17,Homo sapiens,Unfolded Protein Response (UPR),https://www.wikipathways.org/index.php/Pathway:WP1939,P,1333,5,631.8860136,.060260827291750332903553084906258586798,0.0027327764836873,288,0.28967430727085
WAG002117,Cori cycle,WikiPathway_2021,17,Homo sapiens,Cori cycle,https://www.wikipathways.org/index.php/Pathway:WP1946,P,1333,5,1687.050142,.060260827291750332903553084906258586798,0.0027327764836873,288,0.28694153078716
WAG002562,Amplification and expansion of oncogenic pathways as metastatic traits,WikiPathway_2021,17,Homo sapiens,Amplification and expansion of oncogenic pathways as metastatic traits,https://www.wikipathways.org/index.php/Pathway:WP3678,P,1333,5,348.7495973,.060260827291750332903553084906258586798,0.0027327764836873,288,0.28420875430348
WAG002826,Pyrimidine metabolism and related diseases,WikiPathway_2021,17,Homo sapiens,Pyrimidine metabolism and related diseases,https://www.wikipathways.org/index.php/Pathway:WP4225,P,1333,5,586.3077611,.060260827291750332903553084906258586798,0.0027327764836873,288,0.28147597781979
WAG003307,Nucleotide GPCRs,WikiPathway_2021,11,Homo sapiens,Nucleotide GPCRs,https://www.wikipathways.org/index.php/Pathway:WP80,P,1333,4,871.3645788,.0738791805746449374959094181556384580142,0.0032186302932518,292,0.32830028991168
WAG002258,"GABA synthesis, release, reuptake and degradation",WikiPathway_2021,18,Homo sapiens,"GABA synthesis, release, reuptake and degradation",https://www.wikipathways.org/index.php/Pathway:WP2685,P,1333,5,1388.153067,.0569923371647509578544061302681992337165,0.0035473113321655,293,0.35827844454872
WAG002558,Interactions between LOXL4 and oxidative stress pathway,WikiPathway_2021,18,Homo sapiens,Interactions between LOXL4 and oxidative stress pathway,https://www.wikipathways.org/index.php/Pathway:WP3670,P,1333,5,162.1874085,.0569923371647509578544061302681992337165,0.0035473113321655,293,0.35473113321655
WAG003197,Fatty acid transporters,WikiPathway_2021,18,Homo sapiens,Fatty acid transporters,https://www.wikipathways.org/index.php/Pathway:WP5061,P,1333,5,95.6609313,.0569923371647509578544061302681992337165,0.0035473113321655,293,0.35118382188439
WAG003231,Familial  hyperlipidemia type 1,WikiPathway_2021,18,Homo sapiens,Familial  hyperlipidemia type 1,https://www.wikipathways.org/index.php/Pathway:WP5108,P,1333,5,1580.921496,.0569923371647509578544061302681992337165,0.0035473113321655,293,0.34763651055222
WAG002648,WikiPathways Academy: fig-met-1-second,WikiPathway_2021,2,Homo sapiens,WikiPathways Academy: fig-met-1-second,https://www.wikipathways.org/index.php/Pathway:WP3919,P,1333,2,126.2105263,.2005774088776614940454709491158426560808,0.003917465397484,297,0.37999414355595
WAG002916,Biosynthesis of electrophilic omega-3 PUFA oxo-derivatives,WikiPathway_2021,2,Homo sapiens,Biosynthesis of electrophilic omega-3 PUFA oxo-derivatives,https://www.wikipathways.org/index.php/Pathway:WP4444,P,1333,2,126.2105263,.2005774088776614940454709491158426560808,0.003917465397484,297,0.37607667815846
WAG002447,Uptake and function of diphtheria toxin,WikiPathway_2021,6,Homo sapiens,Uptake and function of diphtheria toxin,https://www.wikipathways.org/index.php/Pathway:WP3360,P,1333,3,135.9107791,.100865176640230713770728190338860850757,0.0040381097426358,299,0.3836204255504
WAG002400,Overview of nanoparticle effects,WikiPathway_2021,19,Homo sapiens,Overview of nanoparticle effects,https://www.wikipathways.org/index.php/Pathway:WP3287,P,1333,5,559.6678004,.054067844656524614948502315033544363602,0.0045132590200169,300,0.42424634788159
WAG002090,Rap1 signaling,WikiPathway_2021,12,Homo sapiens,Rap1 signaling,https://www.wikipathways.org/index.php/Pathway:WP1895,P,1333,4,1130.188885,.0678181600095957778577425932589660549359,0.0045260761166042,301,0.42092507884419
WAG002168,RalA downstream regulated genes,WikiPathway_2021,12,Homo sapiens,RalA downstream regulated genes,https://www.wikipathways.org/index.php/Pathway:WP2290,P,1333,4,682.3201228,.0678181600095957778577425932589660549359,0.0045260761166042,301,0.41639900272758
