GS_ID,NAME,SOURCE,GS_SIZE,ORGANISM,DESCRIPTION,LINK,TYPE,MULTI_N,OLAP,COCO_V2,SIMILARITY_SCORE,pvalue,Rank,pFDR
WAG002797,Splicing factor NOVA regulated synaptic proteins,WikiPathway_2021,42,Homo sapiens,Splicing factor NOVA regulated synaptic proteins,https://www.wikipathways.org/index.php/Pathway:WP4148,P,1333,19,106.2478744,.0932662051604782882315921963499056010069,1.0339092766872e-07,208,7.5061813487489e-05
WAG002093,Response to elevated platelet cytosolic Ca2+,WikiPathway_2021,114,Homo sapiens,Response to elevated platelet cytosolic Ca2+,https://www.wikipathways.org/index.php/Pathway:WP1903,P,1333,35,1050.481974,.0664907180742554059567523459812321501428,1.0635758147087e-07,209,7.7109246566384e-05
WAG002729,Interleukin-10 signaling,WikiPathway_2021,46,Homo sapiens,Interleukin-10 signaling,https://www.wikipathways.org/index.php/Pathway:WP4063,P,1333,20,4309.698489,.0898917629792698587415153182902219776188,1.0729854069213e-07,210,7.7684143461102e-05
WAG001986,Androgen receptor signaling pathway,WikiPathway_2021,90,Homo sapiens,Androgen receptor signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP138,P,1333,30,2117.462437,.0710422364023093284715891826192646611972,1.1377222782738e-07,211,8.2257320719197e-05
WAG002121,Opioid signaling,WikiPathway_2021,90,Homo sapiens,Opioid signaling,https://www.wikipathways.org/index.php/Pathway:WP1978,P,1333,30,4457.053956,.0710422364023093284715891826192646611972,1.1377222782738e-07,211,8.214354849137e-05
WAG003129,Extra-nuclear estrogen signaling,WikiPathway_2021,72,Homo sapiens,Extra-nuclear estrogen signaling,https://www.wikipathways.org/index.php/Pathway:WP4977,P,1333,26,3371.001639,.0760240865980218932147281626353094092081,1.2976152358482e-07,213,9.3558058504655e-05
WAG003134,NGF-stimulated transcription,WikiPathway_2021,39,Homo sapiens,NGF-stimulated transcription,https://www.wikipathways.org/index.php/Pathway:WP4982,P,1333,18,568.9335685,.0949518347975931523489364106330687307551,1.5320151749629e-07,214,0.00011030509259733
WAG002792,Fibrin complement receptor 3 signaling pathway,WikiPathway_2021,43,Homo sapiens,Fibrin complement receptor 3 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP4136,P,1333,19,3164.525397,.091161595684294536654901475414733661393,1.6259733103684e-07,215,0.00011690748101549
WAG002227,Interleukin-1 (IL-1) structural pathway,WikiPathway_2021,47,Homo sapiens,Interleukin-1 (IL-1) structural pathway,https://www.wikipathways.org/index.php/Pathway:WP2637,P,1333,20,4080.622069,.0880410858400586940572267057960381511372,1.6394847970157e-07,216,0.00011771500842573
WAG003170,FLT3 Signaling,WikiPathway_2021,47,Homo sapiens,FLT3 Signaling,https://www.wikipathways.org/index.php/Pathway:WP5016,P,1333,20,1920.3671,.0880410858400586940572267057960381511372,1.6394847970157e-07,216,0.00011755105994603
WAG002103,Signaling by ROBO receptors,WikiPathway_2021,218,Homo sapiens,Signaling by ROBO receptors,https://www.wikipathways.org/index.php/Pathway:WP1918,P,1333,54,14452.28715,.0572707530027035411957629747817222887027,1.6660909073491e-07,218,0.0001192921089662
WAG002295,Glycerophospholipid biosynthesis,WikiPathway_2021,127,Homo sapiens,Glycerophospholipid biosynthesis,https://www.wikipathways.org/index.php/Pathway:WP2740,P,1333,37,688.0865344,.0636348969524774951635125391737637509726,2.0269356174906e-07,219,0.00014492589665058
WAG001987,AMP-activated protein kinase (AMPK) signaling,WikiPathway_2021,69,Homo sapiens,AMP-activated protein kinase (AMPK) signaling,https://www.wikipathways.org/index.php/Pathway:WP1403,P,1333,25,1487.795596,.0761207437970537495925652094413572149745,2.0728300316858e-07,220,0.00014800006426237
WAG002998,Cytosolic DNA-sensing pathway,WikiPathway_2021,74,Homo sapiens,Cytosolic DNA-sensing pathway,https://www.wikipathways.org/index.php/Pathway:WP4655,P,1333,26,1466.981778,.0740707453296526930731206265648070873724,2.3943200781735e-07,221,0.00017071502157377
WAG002185,Oncostatin M signaling pathway,WikiPathway_2021,65,Homo sapiens,Oncostatin M signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2374,P,1333,24,5353.423207,.0773587773368234400067550451743646035632,2.4011832787561e-07,222,0.00017096424944743
WAG002302,Energy dependent regulation of mTOR by LKB1-AMPK,WikiPathway_2021,29,Homo sapiens,Energy dependent regulation of mTOR by LKB1-AMPK,https://www.wikipathways.org/index.php/Pathway:WP2748,P,1333,15,2369.456762,.1056545637826426003765905243737756053027,2.5961864404018e-07,223,0.00018458885591257
WAG002683,PDGFR-beta pathway,WikiPathway_2021,29,Homo sapiens,PDGFR-beta pathway,https://www.wikipathways.org/index.php/Pathway:WP3972,P,1333,15,4729.815529,.1056545637826426003765905243737756053027,2.5961864404018e-07,223,0.00018432923726853
WAG002360,Endoderm differentiation,WikiPathway_2021,144,Homo sapiens,Endoderm differentiation,https://www.wikipathways.org/index.php/Pathway:WP2853,P,1333,40,151.1984329,.0613432205944414300355700247181527702418,2.6716878333932e-07,225,0.00018942266738758
WAG002034,Circadian Clock,WikiPathway_2021,57,Homo sapiens,Circadian Clock,https://www.wikipathways.org/index.php/Pathway:WP1797,P,1333,22,2823.373455,.0804164256795835743204164256795835743204,3.0857310472589e-07,226,0.00021846975814593
WAG002841,Pancreatic adenocarcinoma pathway,WikiPathway_2021,89,Homo sapiens,Pancreatic adenocarcinoma pathway,https://www.wikipathways.org/index.php/Pathway:WP4263,P,1333,29,3622.844273,.0693982567369639363739719152335788104432,3.1047701609227e-07,227,0.00021950725037724
WAG003007,Head and neck squamous cell carcinoma,WikiPathway_2021,75,Homo sapiens,Head and neck squamous cell carcinoma,https://www.wikipathways.org/index.php/Pathway:WP4674,P,1333,26,2576.246395,.07313311411521130191206917549628547071,3.2170346050878e-07,228,0.0002271226431192
WAG003237,Nucleotide excision repair in xeroderma pigmentosum,WikiPathway_2021,75,Homo sapiens,Nucleotide excision repair in xeroderma pigmentosum,https://www.wikipathways.org/index.php/Pathway:WP5114,P,1333,26,4771.325763,.07313311411521130191206917549628547071,3.2170346050878e-07,228,0.00022680093965869
WAG002949,Signal transduction through IL1R,WikiPathway_2021,33,Homo sapiens,Signal transduction through IL1R,https://www.wikipathways.org/index.php/Pathway:WP4496,P,1333,16,5011.865314,.0993217734121813504393438241288296415088,3.2299051307964e-07,230,0.00022738532120806
WAG002771,Post-translational protein phosphorylation,WikiPathway_2021,109,Homo sapiens,Post-translational protein phosphorylation,https://www.wikipathways.org/index.php/Pathway:WP4110,P,1333,33,393.5992182,.0653495861469724437091504630517553939317,3.3790121934109e-07,231,0.00023754455719678
WAG002665,One-carbon metabolism and related pathways,WikiPathway_2021,53,Homo sapiens,One-carbon metabolism and related pathways,https://www.wikipathways.org/index.php/Pathway:WP3940,P,1333,21,490.5479014,.0823238976422873857707427883867354030309,3.4015626500733e-07,232,0.00023878969803514
WAG002862,Ferroptosis,WikiPathway_2021,49,Homo sapiens,Ferroptosis,https://www.wikipathways.org/index.php/Pathway:WP4313,P,1333,20,206.1586465,.0845662797572274234226143702805654715131,3.6588410924787e-07,233,0.00025648476058276
WAG003123,Phosphoinositides metabolism,WikiPathway_2021,49,Homo sapiens,Phosphoinositides metabolism,https://www.wikipathways.org/index.php/Pathway:WP4971,P,1333,20,4112.008707,.0845662797572274234226143702805654715131,3.6588410924787e-07,233,0.00025611887647351
WAG002626,ATM signaling in development and disease,WikiPathway_2021,45,Homo sapiens,ATM signaling in development and disease,https://www.wikipathways.org/index.php/Pathway:WP3878,P,1333,19,616.9891322,.0872329236225768972054057359505901057909,3.8160027259613e-07,235,0.0002667385905447
WAG002124,Sterol regulatory element-binding proteins (SREBP) signaling,WikiPathway_2021,71,Homo sapiens,Sterol regulatory element-binding proteins (SREBP) signaling,https://www.wikipathways.org/index.php/Pathway:WP1982,P,1333,25,899.0435602,.0740781740341519046650585288370692074214,3.834920270216e-07,236,0.00026767743486107
WAG002378,Glucocorticoid receptor pathway,WikiPathway_2021,71,Homo sapiens,Glucocorticoid receptor pathway,https://www.wikipathways.org/index.php/Pathway:WP2880,P,1333,25,26.48545304,.0740781740341519046650585288370692074214,3.834920270216e-07,236,0.00026729394283405
WAG003026,Thyroid hormones production and peripheral downstream signaling effects,WikiPathway_2021,95,Homo sapiens,Thyroid hormones production and peripheral downstream signaling effects,https://www.wikipathways.org/index.php/Pathway:WP4746,P,1333,30,511.2150359,.0675294794362956571757262007477710670118,4.1608977122592e-07,238,0.00028959848077324
WAG002846,Wnt signaling,WikiPathway_2021,115,Homo sapiens,Wnt signaling,https://www.wikipathways.org/index.php/Pathway:WP428,P,1333,34,2855.389741,.0640705001658270029532999573587706691515,4.1699245483883e-07,239,0.00028980975611299
WAG003263,DNA mismatch repair,WikiPathway_2021,23,Homo sapiens,DNA mismatch repair,https://www.wikipathways.org/index.php/Pathway:WP531,P,1333,13,7920.951449,.1149570017199312027518899244030238790448,4.3130012283734e-07,240,0.00029932228524912
WAG003118,p53 transcriptional gene network,WikiPathway_2021,72,Homo sapiens,p53 transcriptional gene network,https://www.wikipathways.org/index.php/Pathway:WP4963,P,1333,25,81.19217032,.0730994152046783625730994152046783625731,5.1569417728408e-07,241,0.00035737606485787
WAG002392,Kit receptor signaling pathway,WikiPathway_2021,59,Homo sapiens,Kit receptor signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP304,P,1333,22,6057.069257,.0777985340938006193795033792799558118029,6.1080997825487e-07,242,0.00042268050495237
WAG002292,Insulin processing,WikiPathway_2021,27,Homo sapiens,Insulin processing,https://www.wikipathways.org/index.php/Pathway:WP2736,P,1333,14,568.6186573,.1057632844319126040347077493087055426151,6.2541590898141e-07,243,0.00043216239310616
WAG003280,ErbB signaling pathway,WikiPathway_2021,92,Homo sapiens,ErbB signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP673,P,1333,29,5143.506904,.067270883508682976296108505514006844974,6.6420058445832e-07,244,0.00045829840327624
WAG002688,Wnt signaling pathway and pluripotency,WikiPathway_2021,102,Homo sapiens,Wnt signaling pathway and pluripotency,https://www.wikipathways.org/index.php/Pathway:WP399,P,1333,31,2602.513111,.0652966863601335730798869766247110197791,6.7727799798116e-07,245,0.00046664454060902
WAG002496,tRNA processing in the nucleus,WikiPathway_2021,55,Homo sapiens,tRNA processing in the nucleus,https://www.wikipathways.org/index.php/Pathway:WP3552,P,1333,21,3223.770039,.0794411230828157005112491465303335609253,6.9374984526895e-07,246,0.00047729989354504
WAG003169,Amino acids regulate mTORC1,WikiPathway_2021,55,Homo sapiens,Amino acids regulate mTORC1,https://www.wikipathways.org/index.php/Pathway:WP5015,P,1333,21,1357.252501,.0794411230828157005112491465303335609253,6.9374984526895e-07,246,0.00047660614369977
WAG002426,Mitochondrial biogenesis,WikiPathway_2021,64,Homo sapiens,Mitochondrial biogenesis,https://www.wikipathways.org/index.php/Pathway:WP3331,P,1333,23,598.3675959,.075241264178558360775704354189535309184,7.2543868382166e-07,248,0.00049765093710166
WAG002585,TP53 Regulates Transcription of DNA Repair Genes,WikiPathway_2021,64,Homo sapiens,TP53 Regulates Transcription of DNA Repair Genes,https://www.wikipathways.org/index.php/Pathway:WP3808,P,1333,23,5005.667243,.075241264178558360775704354189535309184,7.2543868382166e-07,248,0.00049692549841784
WAG002314,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",WikiPathway_2021,51,Homo sapiens,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",https://www.wikipathways.org/index.php/Pathway:WP2763,P,1333,20,2106.232993,.081363923868667701684779483640963716865,7.7294781630307e-07,250,0.0005286963063513
WAG002481,XBP1(S) activates chaperone genes,WikiPathway_2021,47,Homo sapiens,XBP1(S) activates chaperone genes,https://www.wikipathways.org/index.php/Pathway:WP3472,P,1333,19,31.05761778,.0836385202757802654014382089109644895841,8.4077643130081e-07,251,0.00057425030257845
WAG002696,NO/cGMP/PKG mediated neuroprotection,WikiPathway_2021,47,Homo sapiens,NO/cGMP/PKG mediated neuroprotection,https://www.wikipathways.org/index.php/Pathway:WP4008,P,1333,19,768.148723,.0836385202757802654014382089109644895841,8.4077643130081e-07,251,0.00057340952614715
WAG003147,Transcriptional regulation by VENTX,WikiPathway_2021,39,Homo sapiens,Transcriptional regulation by VENTX,https://www.wikipathways.org/index.php/Pathway:WP4995,P,1333,17,1815.097322,.089676274401811394651490116883911633315,8.9974729977808e-07,253,0.00061272791114887
WAG003153,FCGR3A-mediated phagocytosis,WikiPathway_2021,56,Homo sapiens,FCGR3A-mediated phagocytosis,https://www.wikipathways.org/index.php/Pathway:WP5000,P,1333,21,2774.044898,.0780769230769230769230769230769230769231,9.743191674465e-07,254,0.00066253703386362
WAG002838,lncRNA in canonical Wnt signaling and colorectal cancer,WikiPathway_2021,99,Homo sapiens,lncRNA in canonical Wnt signaling and colorectal cancer,https://www.wikipathways.org/index.php/Pathway:WP4258,P,1333,30,3398.484968,.0649744624990347596827392968637963177461,1.0759793977411e-06,255,0.00073059001106623
WAG002574,Major pathway of rRNA processing in the nucleolus and cytosol,WikiPathway_2021,185,Homo sapiens,Major pathway of rRNA processing in the nucleolus and cytosol,https://www.wikipathways.org/index.php/Pathway:WP3797,P,1333,46,17580.5423,.056343676530592418442885732605358773583,1.0949237451952e-06,256,0.00074235829924235
WAG002613,TLR4 signaling and tolerance,WikiPathway_2021,28,Homo sapiens,TLR4 signaling and tolerance,https://www.wikipathways.org/index.php/Pathway:WP3851,P,1333,14,5426.286897,.1020592020592020592020592020592020592021,1.0978355033239e-06,257,0.00074323463575028
WAG002391,Transcriptional activation by NRF2 in response to phytochemicals,WikiPathway_2021,15,Homo sapiens,Transcriptional activation by NRF2 in response to phytochemicals,https://www.wikipathways.org/index.php/Pathway:WP3,P,1333,10,702.9769938,.1348066298342541436464088397790055248618,1.1867404891522e-06,258,0.00080223657066691
WAG002989,Biomarkers for pyrimidine metabolism disorders,WikiPathway_2021,15,Homo sapiens,Biomarkers for pyrimidine metabolism disorders,https://www.wikipathways.org/index.php/Pathway:WP4584,P,1333,10,369.9334203,.1348066298342541436464088397790055248618,1.1867404891522e-06,258,0.00080104983017776
WAG002601,RNA polymerase II transcribes snRNA genes,WikiPathway_2021,80,Homo sapiens,RNA polymerase II transcribes snRNA genes,https://www.wikipathways.org/index.php/Pathway:WP3827,P,1333,26,2727.887323,.0687963131958386566891768570907099835736,1.2746171791175e-06,260,0.0008590919787252
WAG003236,Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway,WikiPathway_2021,32,Homo sapiens,Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway,https://www.wikipathways.org/index.php/Pathway:WP5113,P,1333,15,726.3245447,.0959550716648291069459757442116868798236,1.280397859412e-06,261,0.00086170775938426
WAG002985,Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway,WikiPathway_2021,44,Homo sapiens,Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway,https://www.wikipathways.org/index.php/Pathway:WP4577,P,1333,18,844.7606964,.0844598989343072997448341421924250762996,1.3177164064484e-06,262,0.00088550542513334
WAG001998,Target of rapamycin (TOR) signaling,WikiPathway_2021,36,Homo sapiens,Target of rapamycin (TOR) signaling,https://www.wikipathways.org/index.php/Pathway:WP1471,P,1333,16,1784.699698,.0912396694214876033057851239669421487603,1.3678439936087e-06,263,0.00091782331971147
WAG002436,Resolution of Abasic Sites (AP sites),WikiPathway_2021,36,Homo sapiens,Resolution of Abasic Sites (AP sites),https://www.wikipathways.org/index.php/Pathway:WP3345,P,1333,16,4588.950177,.0912396694214876033057851239669421487603,1.3678439936087e-06,263,0.00091645547571786
WAG002663,Microglia pathogen phagocytosis pathway,WikiPathway_2021,40,Homo sapiens,Microglia pathogen phagocytosis pathway,https://www.wikipathways.org/index.php/Pathway:WP3937,P,1333,17,3801.214983,.0874963289280469897209985315712187958884,1.3734352872415e-06,265,0.00091882820716455
WAG002032,Cell surface interactions at the vascular wall,WikiPathway_2021,126,Homo sapiens,Cell surface interactions at the vascular wall,https://www.wikipathways.org/index.php/Pathway:WP1794,P,1333,35,725.2023918,.0606316976875352509870276367738296672307,1.3756131334249e-06,266,0.0009189095731278
WAG003160,Assembly and cell surface presentation of NMDA receptors,WikiPathway_2021,25,Homo sapiens,Assembly and cell surface presentation of NMDA receptors,https://www.wikipathways.org/index.php/Pathway:WP5007,P,1333,13,2091.235419,.1059128195696155968364907117895898473423,1.5101525178046e-06,267,0.0010072717293757
WAG002085,Platelet homeostasis,WikiPathway_2021,76,Homo sapiens,Platelet homeostasis,https://www.wikipathways.org/index.php/Pathway:WP1885,P,1333,25,745.5951187,.0694417746338087732113336665257006651032,1.5719382656216e-06,268,0.001046910884904
WAG003165,EGR2 and SOX10-mediated initiation of Schwann cell myelination,WikiPathway_2021,29,Homo sapiens,EGR2 and SOX10-mediated initiation of Schwann cell myelination,https://www.wikipathways.org/index.php/Pathway:WP5011,P,1333,14,214.8752965,.098610547667342799188640973630831643002,1.8628633290527e-06,269,0.00123880411382
WAG002514,trans-Golgi Network Vesicle Budding,WikiPathway_2021,72,Homo sapiens,trans-Golgi Network Vesicle Budding,https://www.wikipathways.org/index.php/Pathway:WP3578,P,1333,24,1136.405547,.0701747974907119800231439186308544978379,1.9291686164772e-06,270,0.0012809679613408
WAG003116,STING pathway in Kawasaki-like disease and COVID-19,WikiPathway_2021,22,Homo sapiens,STING pathway in Kawasaki-like disease and COVID-19,https://www.wikipathways.org/index.php/Pathway:WP4961,P,1333,12,1132.750628,.1108572384377352178640127122187839759137,1.9925151796481e-06,271,0.0013210375641067
WAG002260,DAG and IP3 signaling,WikiPathway_2021,41,Homo sapiens,DAG and IP3 signaling,https://www.wikipathways.org/index.php/Pathway:WP2688,P,1333,17,2545.685452,.085422700070274697975462044948950131821,2.0593726581297e-06,272,0.0013633046996819
WAG002939,Resistin as a regulator of inflammation,WikiPathway_2021,33,Homo sapiens,Resistin as a regulator of inflammation,https://www.wikipathways.org/index.php/Pathway:WP4481,P,1333,15,3313.54452,.0931137574532761010806206470362266798056,2.0602933972956e-06,273,0.0013618539356124
WAG002612,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling,WikiPathway_2021,37,Homo sapiens,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling,https://www.wikipathways.org/index.php/Pathway:WP3850,P,1333,16,900.5303901,.0888368353663983484034897916645988625423,2.1152777823857e-06,274,0.0013960833363746
WAG002653,Amino acid metabolism,WikiPathway_2021,92,Homo sapiens,Amino acid metabolism,https://www.wikipathways.org/index.php/Pathway:WP3925,P,1333,28,788.774416,.0649504542682202349362757134823005695184,2.1624151028427e-06,275,0.0014250315527734
WAG002765,Transcriptional regulation by RUNX1,WikiPathway_2021,190,Homo sapiens,Transcriptional regulation by RUNX1,https://www.wikipathways.org/index.php/Pathway:WP4105,P,1333,46,1947.954553,.0550290612507206245097390630463751405808,2.3236299624664e-06,276,0.0015289485153029
WAG002409,RAC1/PAK1/p38/MMP2 pathway,WikiPathway_2021,68,Homo sapiens,RAC1/PAK1/p38/MMP2 pathway,https://www.wikipathways.org/index.php/Pathway:WP3303,P,1333,23,3723.516948,.0710108613829444026239380578556834068179,2.3539884246268e-06,277,0.0015465703949798
WAG002607,Apoptosis modulation by HSP70,WikiPathway_2021,19,Homo sapiens,Apoptosis modulation by HSP70,https://www.wikipathways.org/index.php/Pathway:WP384,P,1333,11,3843.967993,.1174092049560676954672711596772162321873,2.4709242731586e-06,278,0.001620926323192
WAG002968,Synaptic signaling pathways associated with autism spectrum disorder,WikiPathway_2021,50,Homo sapiens,Synaptic signaling pathways associated with autism spectrum disorder,https://www.wikipathways.org/index.php/Pathway:WP4539,P,1333,19,2132.254084,.0787859237536656891495601173020527859238,2.4791544397174e-06,279,0.0016238461580149
WAG002063,Integrin-mediated cell adhesion,WikiPathway_2021,103,Homo sapiens,Integrin-mediated cell adhesion,https://www.wikipathways.org/index.php/Pathway:WP185,P,1333,30,3911.521659,.0626176509021815523385379325933172521693,2.5954849129565e-06,280,0.0016974471330736
WAG002915,p75 NTR receptor-mediated signaling,WikiPathway_2021,98,Homo sapiens,p75 NTR receptor-mediated signaling,https://www.wikipathways.org/index.php/Pathway:WP4443,P,1333,29,748.6635593,.0634064619659294369367696113756751335409,2.668799675407e-06,281,0.0017427261880408
WAG002304,Transcriptional regulation of white adipocyte differentiation,WikiPathway_2021,83,Homo sapiens,Transcriptional regulation of white adipocyte differentiation,https://www.wikipathways.org/index.php/Pathway:WP2751,P,1333,26,19089.95358,.0664448380900471642132191663406636396004,2.70724434764e-06,282,0.0017651233146613
WAG002415,Mitochondrial translation,WikiPathway_2021,93,Homo sapiens,Mitochondrial translation,https://www.wikipathways.org/index.php/Pathway:WP3310,P,1333,28,3180.338055,.0642951994829308420001175157177272460192,2.7159062171941e-06,283,0.0017680549473934
WAG003095,Mitochondrial complex III assembly,WikiPathway_2021,16,Homo sapiens,Mitochondrial complex III assembly,https://www.wikipathways.org/index.php/Pathway:WP4921,P,1333,10,1431.270092,.12647302522555698766341373596022831891,2.7773750295278e-06,284,0.0018052937691931
WAG002254,Notch signaling,WikiPathway_2021,46,Homo sapiens,Notch signaling,https://www.wikipathways.org/index.php/Pathway:WP268,P,1333,18,1846.930142,.0809016177772107894338178425916328466978,2.7796417067635e-06,285,0.0018039874676895
WAG002983,Translation inhibitors in chronically activated PDGFRA cells,WikiPathway_2021,46,Homo sapiens,Translation inhibitors in chronically activated PDGFRA cells,https://www.wikipathways.org/index.php/Pathway:WP4566,P,1333,18,2861.88219,.0809016177772107894338178425916328466978,2.7796417067635e-06,285,0.0018012078259827
WAG003057,mBDNF and proBDNF regulation of GABA neurotransmission,WikiPathway_2021,38,Homo sapiens,mBDNF and proBDNF regulation of GABA neurotransmission,https://www.wikipathways.org/index.php/Pathway:WP4829,P,1333,16,1271.723389,.0865604437015063820741499425081889596398,3.2068257797492e-06,287,0.0020748162794978
WAG002014,Fluoropyrimidine activity,WikiPathway_2021,34,Homo sapiens,Fluoropyrimidine activity,https://www.wikipathways.org/index.php/Pathway:WP1601,P,1333,15,441.3515912,.0904395556900203137831179496045295414271,3.2359046429517e-06,288,0.0020903943993468
WAG002694,p38 MAPK signaling pathway,WikiPathway_2021,34,Homo sapiens,p38 MAPK signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP400,P,1333,15,1148.223224,.0904395556900203137831179496045295414271,3.2359046429517e-06,288,0.0020871584947038
WAG003195,Development of ureteric collection system,WikiPathway_2021,60,Homo sapiens,Development of ureteric collection system,https://www.wikipathways.org/index.php/Pathway:WP5053,P,1333,21,384.6539423,.0730746705710102489019033674963396778917,3.4288991038035e-06,290,0.0022082110228494
WAG002179,Adipogenesis,WikiPathway_2021,131,Homo sapiens,Adipogenesis,https://www.wikipathways.org/index.php/Pathway:WP236,P,1333,35,1013.267543,.0585066595137787573055550562667732225741,3.4921850932138e-06,291,0.0022454750149365
WAG002340,Regulation of IGF transport and uptake by IGF binding proteins,WikiPathway_2021,126,Homo sapiens,Regulation of IGF transport and uptake by IGF binding proteins,https://www.wikipathways.org/index.php/Pathway:WP2799,P,1333,34,563.9224936,.0588984696651907092363862347549133846035,3.7615574382177e-06,292,0.0024149198753357
WAG002549,Pathways affected in adenoid cystic carcinoma,WikiPathway_2021,65,Homo sapiens,Pathways affected in adenoid cystic carcinoma,https://www.wikipathways.org/index.php/Pathway:WP3651,P,1333,22,366.4993316,.0709110348320297113274435878678746272016,3.7851837391943e-06,293,0.0024263027768236
WAG002164,Pathogenic Escherichia coli infection,WikiPathway_2021,56,Homo sapiens,Pathogenic Escherichia coli infection,https://www.wikipathways.org/index.php/Pathway:WP2272,P,1333,20,1044.371955,.0743584377534203573390535485389907656891,4.0804685021482e-06,294,0.0026114998413748
WAG002982,Neural crest cell migration in cancer,WikiPathway_2021,43,Homo sapiens,Neural crest cell migration in cancer,https://www.wikipathways.org/index.php/Pathway:WP4565,P,1333,17,1256.571126,.0815647224959789754813496990097827153541,4.4080192167636e-06,295,0.0028167242795119
WAG003011,Vitamin D-sensitive calcium signaling in depression,WikiPathway_2021,39,Homo sapiens,Vitamin D-sensitive calcium signaling in depression,https://www.wikipathways.org/index.php/Pathway:WP4698,P,1333,16,120.6350921,.0844007681012086298429910764712526827065,4.7726304919126e-06,296,0.0030449382538402
WAG002059,Intrinsic Pathway for Apoptosis,WikiPathway_2021,52,Homo sapiens,Intrinsic Pathway for Apoptosis,https://www.wikipathways.org/index.php/Pathway:WP1841,P,1333,19,2511.970598,.0758618259717563491839783521718296361023,4.7966437171531e-06,297,0.0030554620478265
WAG002642,Mitochondrial gene expression,WikiPathway_2021,20,Homo sapiens,Mitochondrial gene expression,https://www.wikipathways.org/index.php/Pathway:WP391,P,1333,11,408.8992051,.1116194331983805668016194331983805668016,4.8190636881322e-06,298,0.0030649245056521
WAG002062,MAPK targets/ Nuclear events mediated by MAP kinases,WikiPathway_2021,31,Homo sapiens,MAPK targets/ Nuclear events mediated by MAP kinases,https://www.wikipathways.org/index.php/Pathway:WP1845,P,1333,14,3022.983302,.092380647532335123472158006425531410416,4.9064220089776e-06,299,0.0031155779757008
WAG002615,Toll-like receptor signaling related to MyD88,WikiPathway_2021,31,Homo sapiens,Toll-like receptor signaling related to MyD88,https://www.wikipathways.org/index.php/Pathway:WP3858,P,1333,14,6340.103603,.092380647532335123472158006425531410416,4.9064220089776e-06,299,0.0031106715536918
WAG003029,Base excision repair,WikiPathway_2021,31,Homo sapiens,Base excision repair,https://www.wikipathways.org/index.php/Pathway:WP4752,P,1333,14,2425.133431,.092380647532335123472158006425531410416,4.9064220089776e-06,299,0.0031057651316828
WAG003071,Type I interferon induction and signaling during SARS-CoV-2 infection,WikiPathway_2021,31,Homo sapiens,Type I interferon induction and signaling during SARS-CoV-2 infection,https://www.wikipathways.org/index.php/Pathway:WP4868,P,1333,14,3061.908308,.092380647532335123472158006425531410416,4.9064220089776e-06,299,0.0031008587096738
WAG002312,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,WikiPathway_2021,35,Homo sapiens,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,https://www.wikipathways.org/index.php/Pathway:WP2761,P,1333,15,4478.169423,.0879181424635970090515545060999606454152,4.9701983846636e-06,303,0.0031361951807227
WAG002536,Photodynamic therapy-induced NF-kB survival signaling,WikiPathway_2021,35,Homo sapiens,Photodynamic therapy-induced NF-kB survival signaling,https://www.wikipathways.org/index.php/Pathway:WP3617,P,1333,15,4050.816759,.0879181424635970090515545060999606454152,4.9701983846636e-06,303,0.0031312249823381
WAG002565,Physico-chemical features and toxicity-associated pathways,WikiPathway_2021,66,Homo sapiens,Physico-chemical features and toxicity-associated pathways,https://www.wikipathways.org/index.php/Pathway:WP3680,P,1333,22,1814.492891,.0698848052660449808008776741634668129457,4.9837253460251e-06,305,0.0031347632426498
WAG002424,SUMOylation of DNA damage response and repair proteins,WikiPathway_2021,71,Homo sapiens,SUMOylation of DNA damage response and repair proteins,https://www.wikipathways.org/index.php/Pathway:WP3327,P,1333,23,2238.45148,.0681506911007429558163892913483091128536,5.260871148747e-06,306,0.0033038270814131
WAG002702,Clear cell renal cell carcinoma pathways,WikiPathway_2021,86,Homo sapiens,Clear cell renal cell carcinoma pathways,https://www.wikipathways.org/index.php/Pathway:WP4018,P,1333,26,986.5215197,.0642572767166267410061266456085306650272,5.4761690256046e-06,307,0.0034335579790541
WAG002239,HIV Life Cycle,WikiPathway_2021,145,Homo sapiens,HIV Life Cycle,https://www.wikipathways.org/index.php/Pathway:WP2658,P,1333,37,4304.586756,.0563842026212630175062477797790062135027,5.8272650216729e-06,308,0.0036478679035672
